track_id,artist_name,track_title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4iCKHGl4ij4YMwFrUZLGEQ,Alex Newell,Kill The Lights (with Nile Rodgers) - Audien Remix,0.647,0.879,7,-0.93,1,0.0831,0.0837,1.98e-06,0.538,0.427,126.042,224762
1sBhJGPUKrdRycgKxve70v,Felix Jaehn,Hot2Touch,0.755,0.719,1,-5.316,0,0.0421,0.000875,1.53e-05,0.326,0.813,121.986,160826
59RdNNpqBf6MGFRvAXjNDI,Oliver Moldan,High & Low (feat. Jasmine Ash),0.664,0.743,2,-3.892,0,0.0539,0.189,5.81e-06,0.106,0.384,119.925,214506
0an1BrPlqEV2LiWjuV9SuE,RuPaul,Peanut Butter (feat. Big Freedia),0.734,0.684,7,-5.072,1,0.12,0.0669,0.0,0.313,0.494,106.051,206213
2np4vOoVwdceWRExIGnrFj,RuPaul,Cover Girl (Macutchi's TaterZ DeeP Edit),0.84,0.993,11,-6.767,1,0.0715,0.00905,0.156,0.334,0.908,131.02,288427
10Xt9nkxQZNsPDtg30xpvR,RuPaul,The Beginning,0.586,0.809,0,-4.982,0,0.0525,0.000121,8.29e-05,0.34,0.787,133.99,230520
4LsoGr72oYFSFgV1C3NqAz,Sigrid,Strangers - R3hab Remix,0.719,0.627,11,-5.285,0,0.0269,0.0782,7.12e-05,0.0887,0.167,115.044,151304
4r8hRPbidDIoDPphxi78aY,Duke Dumont,I Got U,0.653,0.756,0,-7.794,1,0.0366,0.00364,0.00651,0.089,0.42,120.82,285596
6SUocL0caib4mLHe8ZrZzi,Rudimental,Sun Comes Up (feat. James Arthur),0.619,0.858,10,-5.28,1,0.0929,0.00791,0.0,0.173,0.23,106.017,232627
0S0rlh59DhpPheILyXYX76,Tove Lo,"bitches (feat. Charli XCX, Icona Pop, Elliphant, ALMA)",0.589,0.744,11,-4.617,1,0.0702,0.0462,0.0,0.115,0.649,83.085,191796
1jxyZbPPeD4RhXO2nbaBWB,Dagny,That Feeling When,0.539,0.672,8,-5.437,1,0.053,0.152,2.01e-05,0.153,0.618,148.843,202347
5dKyZWlgjWw1oJgLa4GCZD,Tove Lo,Cool Girl,0.671,0.71,9,-6.997,0,0.109,0.335,4.76e-06,0.074,0.233,102.022,199179
5JCi3pyggvk4B0yd0BK3ow,Tove Lo,Stay High - Habits Remix,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387
4dVpf9jZjcORqGTLUaeYj9,A$AP Ferg,Plain Jane,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,173600
066JQ4SAbj2CHQ1gKU6pJv,Cezinando,Er dette alt (feat. Chirag),0.697,0.538,7,-9.192,0,0.138,0.22,4.46e-05,0.102,0.27,94.956,313053
2e4iMjeZPOtgz1KwdD7vuT,Dagny,Love You Like That,0.621,0.71,8,-5.972,1,0.0442,0.00648,4.95e-06,0.133,0.291,94.031,177935
7kAYAYEfOy0ZkpGGLN3XiZ,Kjartan Lauritzen,Fredag,0.765,0.779,8,-7.915,1,0.173,0.000957,0.0,0.115,0.68,115.014,218246
5zjKOmKIlJbO9IFlM5Fu1R,Kjartan Lauritzen,Havanna,0.681,0.69,5,-8.39,1,0.318,0.0846,0.0,0.679,0.347,104.881,205364
26OfcIkRGrXFG3MeZq8vX8,Bendik,Attitudeproblem (P3 remix),0.691,0.704,11,-5.48,0,0.332,0.423,0.0,0.169,0.705,80.34,232500
0kdOSSWcYye98wID8RIhdl,Silvana Imam,Tänd Alla Ljus,0.685,0.708,6,-5.768,0,0.257,0.057,0.0,0.104,0.458,96.088,230233
14xZtVbG1Ue1Bv8fbVVSl5,Silvana Imam,För Evigt,0.623,0.814,0,-2.588,0,0.252,0.117,0.0,0.0593,0.386,77.39,203937
74L6lPSnpSY5IiPcKwazZu,Robyn,Missing U,0.704,0.677,5,-7.601,0,0.0449,0.0529,0.000114,0.169,0.0775,119.928,291200
5S1IUPueD0xE0vj4zU3nSf,2 Chainz,Bigger Than You (feat. Drake & Quavo),0.888,0.515,1,-6.246,1,0.271,0.247,0.0,0.446,0.264,141.009,225893
6H0AwSQ20mo62jGlPGB8S6,2 Chainz,It's A Vibe,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,210200
5prK1lqt5nyK5RuaHGfSBO,Janove,Marlene,0.328,0.38,2,-8.921,1,0.0299,0.872,0.00123,0.108,0.241,111.786,315694
6n3kvzqWaqURoXIV2ahm5U,Resirkulert,Áddjá,0.482,0.718,9,-8.4,1,0.0263,0.288,0.00061,0.0789,0.691,102.495,170908
3L7RtEcu1Hw3OXrpnthngx,The Human League,Don't You Want Me,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,236920
51Tb0DkANWOoURN81p4ugm,Lemaitre,Feels Like We Only Go Backwards - Recorded at Spotify Studios Stockholm,0.642,0.686,11,-7.649,1,0.0288,0.00197,0.0,0.0995,0.325,76.002,199075
2jIMtd2GaUesi6u3hO2Anb,Lemaitre,Higher,0.466,0.841,4,-4.683,0,0.0873,0.219,0.000286,0.14,0.317,171.874,231040
1D71evI7Ii9G4CXl5z8miv,Lemaitre,Big,0.562,0.767,9,-5.069,1,0.0653,0.244,0.000234,0.687,0.741,166.123,266347
12ZC7GrMQNo6xXJdN89d8P,Bearson,It's Not This,0.828,0.407,2,-4.983,0,0.0455,0.456,0.000713,0.0771,0.559,78.046,190769
5MXTJktozOCF1KInWzVH5B,The Moth & The Flame,Young & Unafraid,0.513,0.821,9,-5.148,0,0.0524,0.00391,5.85e-05,0.121,0.279,97.994,194813
7mMfSXx24LoQXcysvT4YT6,Ine Hoem,Moonland,0.548,0.765,1,-4.999,0,0.0947,0.171,1.43e-05,0.207,0.538,94.891,224987
5Mh9SeOMjCRIPPhhVnNgxk,Solen,Glöm bort mig nu,0.456,0.853,4,-3.881,0,0.0407,0.0442,0.622,0.238,0.337,119.884,292747
4kgk1pRHjXoOpwSWzKggAk,Snakadaktal,The Sun II,0.588,0.756,7,-8.507,1,0.0379,0.0748,0.132,0.108,0.0387,113.029,218773
2O99aywAVBhaPrsiJ6zbSS,Tame Impala,'Cause I'm A Man,0.547,0.695,9,-4.969,1,0.0337,0.108,0.00301,0.14,0.641,144.684,241987
0yeH7bLGafdVLxmBAiTE2Q,Rubik,Sun’s Eyes,0.566,0.729,0,-6.438,0,0.0408,0.27,0.000134,0.257,0.679,97.036,226000
34ef7FsORDnJehxSbJwPeu,TØFL,Tunneler,0.724,0.532,6,-6.499,0,0.0354,0.02,0.0,0.0634,0.947,105.009,196975
0GN3fXUdsTHeUg50xfDS0V,Slowdive,Sugar for the Pill,0.533,0.545,7,-7.681,1,0.0243,0.207,0.797,0.113,0.419,98.014,270918
6kesIBNAY17BoAz28pnWMC,Snow Patrol,Run,0.371,0.64,9,-6.02,0,0.0301,0.000464,4.43e-05,0.168,0.197,74.537,354547
34MaEbdJT1ho5rnWz2K3wg,TØFL,Alle Andre Får Lov,0.639,0.605,11,-7.128,0,0.062,0.224,0.0,0.193,0.878,75.494,153465
12HB8AmFTovKrFcGG36KbL,Florence + The Machine,Delilah,0.426,0.87,9,-3.821,0,0.0621,0.096,0.0,0.112,0.414,169.946,293468
4yJjv9ii2kk02tIWZLzRei,Wild Nothing,Letting Go,0.478,0.812,8,-5.43,1,0.0322,0.00788,8.41e-06,0.0987,0.546,142.014,221600
325ipyWkzIGakH2DJgDlOT,The Jesus and Mary Chain,Happy When It Rains,0.499,0.84,10,-6.642,1,0.0346,0.000564,0.171,0.238,0.732,125.319,217313
34Qk1WJ2ukktGOCNcRzxus,Moddi,House by the Sea,0.598,0.239,8,-17.09,1,0.0399,0.784,0.00011,0.11,0.336,98.502,218280
6UQJ16KvaUXdNDzS9ifnno,Pavi With Tropicalia,Bizzare Love Triangle,0.553,0.245,2,-17.251,1,0.0594,0.757,0.000245,0.0973,0.489,128.464,221560
7qH9Z4dJEN0l9bidizW7fq,Novo Amor,Anchor,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,257533
6UffvUIHIbZ25HxS04qSBK,SOULS,Another Man Done Gone,0.357,0.333,2,-8.133,0,0.0303,0.948,0.315,0.193,0.197,114.474,165147
2E4WGn9i6SocrEMumCuQ2n,Dustin Kensrue,There's Something Dark,0.475,0.185,4,-12.803,0,0.0291,0.715,4.77e-05,0.124,0.113,141.026,194332
4tesu8qanmI0iGLXg4qIth,Losers,This Is A War,0.55,0.879,3,-6.243,0,0.0816,0.000601,0.0161,0.0679,0.118,129.974,330307
5UfwQi8TGDMwgu38cFcXRJ,SOULS,I Wait for You,0.264,0.413,7,-10.968,1,0.0324,0.123,0.266,0.0858,0.0916,89.34,206013
4ooaXjQJn8fGReXkWjBxAc,First Aid Kit,Ruins,0.53,0.361,5,-9.213,1,0.0328,0.619,0.000135,0.198,0.463,95.238,211667
371akJ9fYgSkrAFMyWoTdL,Band of Horses,No One's Gonna Love You (Stockholm Version),0.599,0.198,1,-8.557,1,0.0581,0.953,0.000127,0.0994,0.214,141.987,228646
4MzySNjSdv9ZegSD13IVNV,James Vincent McMorrow,"Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny",0.549,0.177,11,-15.09,1,0.0363,0.877,0.0056,0.681,0.18,113.379,271406
6AnKUBgDAldw7epaJl206B,Janove,Stormen,0.492,0.781,9,-7.234,0,0.0321,0.231,0.0,0.111,0.423,150.13,204446
5DYUHJ0q7CqQOciwszHcwI,Janove,Klappjakt,0.683,0.838,5,-7.211,0,0.195,0.05,0.0186,0.155,0.805,170.375,186486
7v187voFkKEaj7BZmtFkIb,Janove,Pyramidene,0.353,0.657,5,-6.93,1,0.035,0.00226,6.58e-05,0.0917,0.295,85.026,322899
0bM9edPgoiSC0mCNsozu40,Janove,Øyeblikkfanger,0.627,0.627,0,-7.921,1,0.0353,0.0487,0.0143,0.112,0.159,113.021,310493
37beoovDvcU0bIGu3Y01IQ,Janove,Drittsekk - feat. OnklP,0.523,0.893,4,-6.685,0,0.0978,0.0634,0.0,0.386,0.683,90.958,268493
3EXTSLbBsaESikybvUdp1P,Janove,Marlene,0.588,0.74,8,-5.108,1,0.0353,0.0601,1.72e-05,0.123,0.718,124.956,262531
43EHcd0hiRChOTyCqzfO2c,Janove,Spinner For Deg,0.339,0.625,5,-6.254,0,0.0271,0.00521,0.000456,0.423,0.626,77.517,275055
7xHPoD27PLgectDn84mL91,Janove,I Siget,0.634,0.824,0,-6.284,0,0.0418,0.213,0.0,0.536,0.797,91.014,239232
3rk9kvDm4FrtSdbnnQDmH0,Janove,Aldri La De Tru De Er Bedre Enn Deg,0.585,0.91,2,-6.504,1,0.0478,0.00222,3.71e-05,0.385,0.8,151.046,301862
3czPlECtVe2HqPv71rL333,Janove,Et Hjerte Som Sloss,0.5,0.774,0,-4.942,1,0.0312,0.123,0.0,0.362,0.42,97.406,254072
4G2CWAs1OUGLs51JWjLQ77,Janove,Me Vokser Aldri Opp,0.602,0.932,9,-4.933,1,0.0431,0.0149,0.0,0.116,0.691,110.002,212073
4UiK7pdffD45z6pYJvZUAS,Janove,Om Me Går Ner,0.573,0.545,1,-7.692,0,0.0259,0.37,0.0,0.107,0.357,88.0,240724
1TnV1vAw58Dp0d0cWXsgsr,Janove,Vår Uendelige Sang,0.571,0.616,5,-7.73,1,0.0269,0.257,0.000361,0.0887,0.268,115.909,331345
5gUeG7EzT0TEBIFQceOV1r,Janove,Regnbuen Treffer Oss Ikkje Lenger,0.583,0.545,5,-7.158,0,0.0712,0.109,0.0,0.212,0.639,81.944,210540
0eC8JmwCICNiZe32bugOQn,Janove,I Natt Blir Du Fri,0.613,0.914,1,-5.207,1,0.0391,0.0646,2.5e-06,0.0554,0.655,105.979,285780
77bHp3xjIboxY9gxdD0eWW,Janove,Trixing & Fixing,0.554,0.766,1,-6.866,0,0.118,0.0129,0.0,0.151,0.847,174.117,252666
3kodZApJaGmtZxw9gEpFki,Band of Horses,Into My Arms,0.54,0.186,0,-10.167,1,0.028,0.979,0.036,0.107,0.0751,92.186,258187
5d1KW5rFia50J0yQKRMEnI,Meryl Streep,"Money, Money, Money - From 'Mamma Mia!' Original Motion Picture Soundtrack",0.757,0.735,11,-4.749,0,0.0367,0.24,3.71e-06,0.0745,0.503,121.977,186453
4yRgS8Wn06YC6e2c2HWgsm,Meryl Streep,Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.743,0.846,2,-4.602,1,0.0332,0.141,1.28e-06,0.394,0.775,138.048,214907
5WrFSDKb8M26jmsjCIX1KJ,Meryl Streep,Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.548,0.953,9,-3.369,1,0.0728,0.0254,2.09e-06,0.158,0.5,99.984,244227
76jldLuCcMJxqPJg5iSMAH,Meryl Streep,Super Trouper - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.696,0.675,0,-5.447,1,0.028,0.108,0.0,0.322,0.859,119.912,234400
1iyygv0kEyUj23TTQU56cs,Amanda Seyfried,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.628,0.836,2,-4.776,0,0.0301,0.021,0.000513,0.416,0.571,120.045,231720
3QacjulTJIwUpczeGQWJKc,Amanda Seyfried,The Name Of The Game - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.599,0.626,9,-5.731,1,0.027,0.0612,2.37e-06,0.0726,0.468,77.994,295453
6S3echEcEnGl2nZNRoqXcj,Cast of Mamma Mia! The Movie,Voulez-Vous - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.696,0.881,4,-4.772,1,0.0337,0.0163,0.00607,0.118,0.814,126.99,275133
4fBPcJ5MZguY1ri7UOtcwV,Christine Baranski,Does Your Mother Know - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.74,0.888,9,-4.459,1,0.0313,0.0318,8.16e-06,0.0359,0.963,133.911,181307
1v9X60HXT7T6QiDYRKfcG8,Meryl Streep,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.445,0.499,2,-7.965,1,0.0307,0.48,0.0,0.164,0.247,140.071,230893
0YiBAt98gQSW0fHppSqf4C,Meryl Streep,"The Winner Takes It All - From ""Mamma Mia!""",0.278,0.373,5,-8.077,1,0.0327,0.67,0.0,0.105,0.264,82.69,297933
73vw8Po1qnis9Xwy2XhUGV,Pierce Brosnan,When All Is Said And Done - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.603,0.442,4,-9.759,1,0.0267,0.55,0.000775,0.185,0.352,115.973,198040
1SkRQq0npxbp923a239Xp2,Julie Walters,Take A Chance On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.699,0.877,11,-4.766,1,0.0354,0.0822,0.0,0.394,0.509,107.04,241480
0R0EwMsP1270gOt0cI7030,Amanda Seyfried,I Have A Dream - From 'Mamma Mia!' Original Motion Picture Soundtrack,0.495,0.415,0,-7.277,1,0.0241,0.832,0.0,0.245,0.432,103.307,263840
2wcs7pwj5bzhVodPO21O7S,Lily James,I Wonder (Departure),0.383,0.186,0,-10.759,1,0.0305,0.899,3.31e-06,0.108,0.151,108.596,269067
6XmiE7UK0cimqiI8LKbpMb,Panos Mouzourakis,Kisses Of Fire,0.651,0.865,4,-5.456,1,0.0436,0.0393,0.0,0.393,0.867,136.084,149533
021oUsG0NYI7YuJK6c0ecG,Lily James,The Name Of The Game,0.65,0.62,9,-8.437,1,0.0289,0.13,0.0,0.0764,0.725,78.024,285747
6ERUsU7mPnu6sUQptDACkA,Christine Baranski,Angel Eyes,0.71,0.841,11,-7.29,1,0.0277,0.196,0.0,0.0942,0.934,133.478,251000
717z018DWodjJnW6DE7t4z,Lily James,Mamma Mia,0.685,0.698,2,-7.478,1,0.0432,0.468,0.0,0.0237,0.574,138.061,159627
3zZ6W6T7TuGJmcyvZ5VRlo,Colin Firth,Dancing Queen,0.622,0.862,9,-6.885,1,0.0313,0.0417,8.57e-05,0.308,0.917,99.998,221093
7C3xydn7tJZLCSBcV2ZFYe,Amanda Seyfried,I've Been Waiting For You,0.491,0.373,9,-11.665,1,0.0289,0.719,0.0,0.0992,0.267,77.702,197200
1V9zWcD0PpWlFa42vCErzm,Cher,Fernando,0.406,0.57,9,-7.764,1,0.0279,0.462,0.0,0.274,0.58,111.5,239373
248wt1trbhwrNN5fBC3Q3W,Amanda Seyfried,"My Love, My Life",0.396,0.127,0,-14.169,1,0.0339,0.978,1.4e-06,0.117,0.276,75.04,229013
1r93lJK0yzvdlmqMIbqiqR,Meryl Streep,The Day Before You Came,0.357,0.112,9,-15.843,0,0.0381,0.925,0.0,0.0754,0.218,99.105,329307
7b9xHOS8MtitIw2eSA9Ruj,Kate Havnevik,Nowhere Warm,0.474,0.29,10,-14.512,1,0.03,0.0908,0.000705,0.0598,0.099,95.994,299400
4IfIIVaQlwVG7Yjnx301r8,Hollywood,Manikin,0.842,0.705,6,-4.399,0,0.0731,0.00212,0.000736,0.18,0.392,105.942,218360
72M6bRi8J59AsdQBB5aQHW,San Cisco,Get Lucky - triple j Like A Version,0.555,0.676,6,-7.875,0,0.034,0.181,0.000167,0.11,0.638,119.285,224933
1ixphys4A3NEXp6MDScfih,Dua Lipa,Be the One,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,202915
31cahXEtbRJM5lzVjvgW21,JOY.,Smoke Too Much,0.575,0.55,5,-7.081,1,0.0617,0.0876,0.0,0.169,0.208,100.012,184687
3EIloISJJFMs88jSmvOSMa,Skott,Stay Off My Mind,0.704,0.589,10,-8.76,0,0.0357,0.0836,0.00408,0.11,0.62,125.518,220167
2umcZKbka0UYnz3DtG4urN,SAFIA,Embracing Me,0.702,0.68,2,-5.037,1,0.0813,0.268,0.0,0.095,0.147,109.97,231040
5S4939dPVzjyCvvb4tmKw6,San Cisco,About You,0.681,0.583,6,-7.201,0,0.0345,0.477,2.9e-05,0.264,0.604,106.921,207620
021XLftRPhNwRyvig6OLOl,Black Marble,It's Conditional,0.697,0.68,6,-8.959,1,0.0352,0.655,0.868,0.107,0.736,128.064,267500
71yBmLTZ6wmxcHUhtSObXV,Elder Island,Garden,0.585,0.285,9,-13.027,0,0.0341,0.391,0.0124,0.35,0.0866,102.039,261136
5HYEglpB4LSbIHllCDoxvM,Fellini Félin,Come to the Fore,0.5,0.774,10,-6.673,0,0.0319,0.0125,0.068,0.0566,0.399,114.959,234760
5GGV7gKvq4YlXjWyFTaSvZ,Mackintosh Braun,Made for Us,0.564,0.803,9,-7.668,0,0.04,0.191,0.0349,0.154,0.304,95.005,286000
7dsyKvOIyaFgcjfvJrCzCM,MATTN,Café Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Instrumental Vocal Mix,0.594,0.894,5,-4.39,0,0.0429,0.0077,0.945,0.0271,0.382,128.023,259219
4PQg6FbToTzRnN9pgxf9B9,Jonas Aden,Strangers Do,0.71,0.808,2,-5.69,0,0.142,0.279,0.00194,0.233,0.32,123.972,153508
36flWlZzU7ETc40iXFGWzJ,S3RL,Genre Police,0.595,0.957,1,-0.884,1,0.0858,0.0231,8.3e-05,0.142,0.715,160.022,196499
5ubwXXOsH9bUhZsQ0Cybha,Ciara,Level Up,0.746,0.825,1,-4.666,1,0.169,0.0142,0.0107,0.121,0.584,152.914,204150
7MtJuNvOzLfzBG898xYw2j,ALMA,Dance For Me (feat. MØ),0.847,0.631,2,-4.412,0,0.0842,0.139,0.0,0.0881,0.714,120.081,215392
4iQNrxS1yeuH4mxb5Hegru,Scene Writers,Real Life Baby (Scene Writers vs. Cookin' on 3 Burners),0.364,0.889,11,-3.572,1,0.274,0.03,0.000916,0.56,0.708,193.334,201867
7i5sdKCjFIYlD9idhZBijJ,Tiësto,BOOM,0.875,0.844,2,-3.674,1,0.0506,0.0187,0.00391,0.336,0.226,123.058,179512
4yeWP0EabOteKT2MzPyeJ8,Portugal. The Man,Feel It Still - Gryffin Remix,0.654,0.781,1,-4.628,0,0.0514,0.496,0.0,0.104,0.699,152.013,184355
5K09638EBQjVMrZYXA89aC,Halsey,Alone (Calvin Harris Remix) (Feat. Stefflon Don),0.829,0.819,2,-3.43,0,0.131,0.137,0.00792,0.282,0.35,123.944,199199
6Fvcfc6yiU97h2ir2B9cR5,Tall Heights,The Deep End - Supermini Remix,0.624,0.876,6,-6.948,1,0.0369,0.000804,0.0434,0.415,0.273,121.986,245000
3fDgxdcf0jeJgGiZJGUmyK,FISHER,Ya Kidding,0.813,0.983,1,-5.515,1,0.153,0.00177,0.546,0.502,0.77,125.007,238080
4ukz1JJ5fcDNdzIQ9gYdpZ,Calvin Harris,One Kiss - Oliver Heldens Remix,0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267
57p8CBvPOxrvyCbn6ttl5r,Skrillex,Would You Ever,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,234286
2MYRU51rPa1QpukXT2lR7C,Boston Bun,Spread Love (Paddington) [feat. DVNO],0.729,0.899,0,-4.757,1,0.191,0.0215,0.00118,0.116,0.623,121.97,192731
1CnMonW2jPjo4OvGEw6esf,Kaskade,Tight,0.877,0.857,1,-3.74,0,0.126,0.0146,0.015,0.0569,0.822,124.015,188188
5oAgI7Pzg6vxuKrfapg3Pi,Martin Garrix,Pizza,0.381,0.712,5,-6.9,1,0.0355,0.000408,0.589,0.183,0.0378,127.967,255103
144VylfhBHydi2xvqy9yw6,Krewella,Alibi (Far Out Remix),0.602,0.758,7,-5.261,0,0.068,0.134,0.0,0.0853,0.156,99.896,219554
4Tyv7nnNTHC6mR1pTubIrw,Snoop Dogg,Drop It Like It's Hot,0.912,0.553,1,-4.716,1,0.205,0.188,0.0,0.102,0.62,91.991,270467
0osKLdw4eB0wlaBkky49yF,The Prince Karma,Later Bitches - Benny Benassi vs. MazZz & Constantin Remix,0.746,0.903,5,-4.783,0,0.0796,0.000663,0.0756,0.114,0.648,126.02,213333
3UCOxTSO17cTWgIwMxElUA,Duke Dumont,"Runway - For Club Play Only, Pt. 5",0.832,0.801,8,-6.237,0,0.336,0.0681,0.00786,0.105,0.293,125.979,160480
6LOy1fw9XCjW0igdCfA2rw,Muse,Invincible,0.187,0.812,0,-5.474,1,0.0406,0.0197,0.038,0.221,0.175,91.769,300200
1jXRr5iln16y27EM85HMJ3,Son Lux,Dream State,0.422,0.548,2,-7.938,1,0.126,0.0319,0.0623,0.0989,0.202,155.97,302235
2igLxzAsBpZFfwra3RTyHK,The Wombats,Jump into the Fog,0.462,0.897,4,-7.168,1,0.0516,0.00214,0.0,0.254,0.671,157.948,232341
5VBbrj45TD14B9CEylf7NP,Ryuichi Sakamoto,M.A.Y. in the Backyard,0.732,0.151,5,-14.16,1,0.0481,0.968,0.863,0.102,0.598,103.97,265153
5RIm39lsep2lytUpjGogdE,Loredana Bertè,J'adore Venise,0.727,0.617,4,-10.835,0,0.0372,0.149,1.31e-06,0.0447,0.903,116.885,255036
1kYN4MKG54N6CTnCT3PkgX,Giorgio Moroder,Lady Lady Lady,0.503,0.528,4,-10.074,0,0.0272,0.407,0.00217,0.272,0.398,83.578,255453
6tvd5KHgUKvBvZWuT9OZe4,F.R. David,Words,0.526,0.698,10,-8.099,0,0.0572,0.374,1.29e-06,0.123,0.447,123.737,207582
3GITxE9ghA1r7iOZXRbS6O,The Psychedelic Furs,Love My Way,0.674,0.831,0,-7.282,1,0.0367,0.0221,9.9e-05,0.107,0.606,126.075,213173
4sNG6zQBmtq7M8aeeKJRMQ,Declan McKenna,Brazil,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,252307
1TPJHyNSMsZiljGnyYscXw,The Wombats,Your Body Is a Weapon,0.516,0.919,0,-4.89,1,0.0504,0.00081,0.0,0.163,0.405,104.874,239672
5Bge1Dsqjc14hhGguYML5w,Declan McKenna,Why Do You Feel So Down,0.558,0.909,7,-5.851,1,0.0406,0.0576,0.0,0.102,0.452,114.56,220707
0RT1qESYHlNcUJI0Yo5Hzl,Green Day,21st Century Breakdown,0.298,0.963,1,-3.105,1,0.0473,0.0108,0.0,0.178,0.407,114.944,309107
5qtwzv99vOr5UTwnTixn7j,Green Day,Know Your Enemy,0.56,0.958,11,-3.245,1,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984,190987
575urseJcD6iGioNWuQy3H,Green Day,¡Viva La Gloria!,0.232,0.937,4,-4.141,1,0.0998,0.00389,0.0,0.516,0.296,178.431,210507
0bziU9XgFkAcPrMhVYBM7n,Green Day,Before the Lobotomy,0.327,0.836,1,-4.132,1,0.039,0.0305,0.0,0.273,0.301,136.167,277013
0buUlnWLraOX28CQLuR1dE,Green Day,Christian's Inferno,0.356,0.988,2,-3.77,1,0.0711,6.53e-05,0.00171,0.378,0.562,179.977,187067
5TpPSTItCwtZ8Sltr3vdzm,Green Day,Last Night on Earth,0.556,0.486,2,-7.139,1,0.0329,0.0371,1.45e-06,0.164,0.243,119.955,236533
5jOMxC9ezgFPGSMSn1zJ5S,Green Day,Peacemaker,0.561,0.956,11,-4.045,1,0.041,0.00666,6.43e-06,0.359,0.796,99.473,204080
5Rjm3VIMlxAEIEy5gU2bF7,Green Day,Last of the American Girls,0.526,0.923,11,-4.089,1,0.0282,0.00247,0.000164,0.0866,0.775,121.597,231027
4nqZIPw2PNo1W54kEmswJ2,Green Day,Murder City,0.465,0.975,6,-3.186,0,0.0613,0.00199,1.19e-05,0.133,0.841,182.002,174427
2mnk1GHN0XmznKiucY4ZW4,Green Day,¿Viva La Gloria? (Little Girl),0.519,0.845,5,-4.415,0,0.0281,0.0252,2.41e-06,0.0922,0.532,94.955,227680
0CHmnY1V3tmxrIZAkpyxNh,Green Day,Restless Heart Syndrome,0.253,0.826,2,-4.654,0,0.0309,0.0013,1.6e-06,0.0735,0.424,164.228,259640
3Dl2gul5pJ5Ceh7ew5kvC9,Green Day,Horseshoes and Handgrenades,0.456,0.993,9,-2.471,1,0.0594,6.58e-05,0.000601,0.297,0.684,142.966,194067
0c0ptxjRaqaxMM8gvSWCG0,Green Day,The Static Age,0.471,0.964,2,-3.293,1,0.0467,0.000179,0.0,0.541,0.847,156.014,256627
2DSgsIY3ZCjx7DhMNRzsSS,Green Day,American Eulogy: Mass Hysteria / Modern World,0.256,0.955,2,-3.605,1,0.145,0.0108,0.0,0.565,0.66,176.941,266107
5bUXuNEIxQbX6sTiP43z5H,Green Day,See the Light,0.305,0.961,1,-4.107,1,0.0498,0.000115,1.49e-05,0.21,0.367,140.287,275933
0eUJzAGs9OKSOmLVpsng7e,Green Day,Having a Blast,0.449,0.938,1,-6.36,1,0.0455,0.00181,0.0,0.353,0.825,89.695,164667
3LRJbFT9rKoKv4aW7PuBJC,Green Day,Longview,0.381,0.732,10,-7.594,0,0.0536,0.00834,0.0101,0.0854,0.814,142.504,233240
5kr3j5Clb9rjEposoMyLVt,Green Day,Welcome to Paradise,0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,224133
409hGnupGUeqjzpv4Ycs3g,Green Day,F.O.D.,0.404,0.322,1,-10.904,1,0.0582,0.0341,2.31e-05,0.123,0.776,82.2,170760
0fatcDJuNxjxA9tuBsQkrm,Green Day,All by Myself,0.677,0.269,9,-16.898,1,0.0583,0.258,0.0823,0.139,0.557,117.009,100172
0EonrvTzzNScmk7QT4L3dw,Green Day,Nice Guys Finish Last,0.494,0.993,1,-2.919,0,0.0705,3.27e-05,0.0241,0.173,0.777,93.972,168867
